id,name,cityName,stateCode,postalCodeNumber,address,phoneNumber,websiteUrl,orgPackageTypeName,scraped_metro,latitude,longitude,companyPageUrl,logoUrl,google_rating,google_review_count,google_address
13241,Kennedy Brothers Estate Services,Saint Petersburg,FL,33714,4278 28th Street North,(727) 821-5400,http://www.KennedyBrothersAuctions.com,Silver,Tampa / St. Petersburg,27.817408,-82.677488,/companies/FL/Saint-Petersburg/33714/13241,https://picturescdn.estatesales.net/orglogos/13241/637980761562537783.jpg,4.5,63,"4278 28th St N, St. Petersburg, FL 33714, USA"
134789,House Of Consignment,Cape Coral,FL,33909,1480 ne Pine Island rd #2B,(239) 573-8681,http://www.houseofconsignment.com/,Bronze,Fort Myers / Cape Coral,26.696063,-81.938076,/companies/FL/Cape-Coral/33909/134789,https://picturescdn.estatesales.net/orglogos/134789/636590572029043314.jpg,4.5,57,"1480 NE Pine Island Rd #2b, Cape Coral, FL 33909, USA"
14039,Transitions Estate Sales & Services,Tallahassee,FL,32312,8323 Hunters Ridge Trail ,(850) 688-2742,,Basic,Tallahassee,30.579714,-84.2056,,,4.5,57,"5614 S 166th St, Omaha, NE 68135, USA"
7217,"Diana Minotti Fine Art, Antiques & Collectibles",Palm Coast,FL,32137,"15  Palm Harbor Village Way, Barbosa Plaza",(386) 237-3233,http://www.dianafineart.com,Gold,Melbourne,29.572466,-81.315047,/companies/FL/Palm-Coast/32137/7217,//s3.amazonaws.com/pictures.estatesales.net/orglogos/7217/635495925941446158.jpg,4.5,48,"15 Palm Harbor Village Way W D, Palm Coast, FL 32137, USA"
33776,"Moecker Auctions, Inc.",Fort Lauderdale,FL,33315,"1883 Marina Mile Blvd., Suite 106",(954) 252-2887,http://www.moeckerauctions.com,Basic,Miami / Fort Lauderdale / West Palm Beach,26.090962,-80.153644,,https://picturescdn.estatesales.net/orglogos/33776/636118211637352638.jpg,4.5,25,"1885 W State Rd 84 Suite 103, Fort Lauderdale, FL 33315, USA"
155567,Parcreek Antiques And Estate Services,Tarpon Springs,FL,34689,38874 US Hwy 19 N,(727) 460-8945,https://parcreekantiques.com/,Bronze,Tampa / St. Petersburg,28.146852,-82.761878,/companies/FL/Tarpon-Springs/34689/155567,https://picturescdn.estatesales.net/orglogos/155567/638204731717932660.jpg,4.5,24,"38874 US Hwy 19 N, Tarpon Springs, FL 34689, USA"
152093,Ocala Auction,Ocala,FL,34475,2827 North Pine Avenue,(352) 351-3279,,Silver,Ocala,29.261728,-82.163838,/companies/FL/Ocala/34475/152093,,4.5,24,"2827 N Pine Ave, Ocala, FL 34475, USA"
27770,The Great Estate,Pensacola,FL,32504,6251 Audubon Dr. ,(850) 361-5682,,Basic,Pensacola,30.480652,-87.194144,,,4.5,22,"Scorrier House, Redruth TR16 5AU, UK"
132110,All Boxed Up,Sanford,FL,32772,,(407) 321-9323,,Basic,Orlando,28.8005,-81.2734,,https://picturescdn.estatesales.net/orglogos/132110/636328717674137505.jpg,4.5,21,"1199 S Main St, Chambersburg, PA 17201, USA"
134957,"Prestige Estate Services, LLC",Jacksonville,FL,32223,,(904) 400-4230,,Basic,Jacksonville,30.155992,-81.643814,,,4.5,19,"795 Ontario St, Jacksonville, FL 32254, USA"
12182,Estate Sales of Central Florida,Winter Haven,FL,33880,"Haines City/Orlando/Winter Haven/Lakeland,/Dundee/Apopka/Clermont and all of Ce Florida",(863) 409-7318,http://www.estatesalesofcentralfl.com,Gold,Arcadia,27.982552,-81.770884,/companies/FL/Winter-Haven/33880/12182,https://picturescdn.estatesales.net/orglogos/12182/636954187906737642.jpg,4.5,16,"Golf Aire Blvd, Winter Haven, FL 33884, USA"
43589,Antiques & Estate Sellers,Spring Hill,FL,34606,4377 Commercial Way #125,(352) 835-1784,http://www.antiquesestatesellers.com,Basic,Tampa / St. Petersburg,28.477346,-82.60096,,https://picturescdn.estatesales.net/orglogos/43589/636117053619473873.jpg,4.5,16,"2392 Commercial Way #238, Spring Hill, FL 34606, USA"
153869,"Florida Home Estate Sales, LLC",Winter Haven,FL,33884,1109 BRIMSTONE CIRCLE,(407) 470-2350,,Basic,Lakeland / Winter Haven,27.977115,-81.676568,,https://picturescdn.estatesales.net/orglogos/153869/638090429164059929.jpg,4.5,16,"Golf Aire Blvd, Winter Haven, FL 33884, USA"
36689,Aaa Estate Sales Of Florida,Lakeland,FL,33809,141 fernery rd(unit A4),(863) 226-2823,http://www.estatesalesofcentralfl.com,Basic,Lakeland / Winter Haven,28.206535,-81.967938,,,4.5,16,"Golf Aire Blvd, Winter Haven, FL 33884, USA"
138773,D&D Estate Sales Plus,Orlando,FL,32826,,(616) 243-6404,,Basic,Orlando,28.588667,-81.184937,,,4.5,16,"26 Arroyo Pkwy, Ormond Beach, FL 32174, USA"
143864,My Own Estate Sale,Daytona Beach,FL,32118,,(863) 777-3809,http://www.myownestatesale.com,Basic,Daytona Beach,29.202099,-80.99842,,,4.5,16,"26 Arroyo Pkwy, Ormond Beach, FL 32174, USA"
163697,Easton Estate Sales,Ormond Beach,FL,32174,,(828) 674-5795,,Basic,Daytona Beach,29.299226,-81.186502,,,4.5,16,"26 Arroyo Pkwy, Ormond Beach, FL 32174, USA"
142031,Chrisann and Co. Estate Sales,Ormond Beach,FL,32174,,(386) 290-1463,http://www.chrisannandco.com,Basic,Daytona Beach,29.299226,-81.186502,,https://picturescdn.estatesales.net/orglogos/142031/637589283379314845.jpg,4.5,16,"26 Arroyo Pkwy, Ormond Beach, FL 32174, USA"
7919,D&D Estate Sale Pros,Ormond Beach,FL,32174,26 Arroyo Parkway,(386) 212-8853,http://www.DandDEstateSalePros.com,Gold,Daytona Beach,29.299226,-81.186502,/companies/FL/Ormond-Beach/32174/7919,https://picturescdn.estatesales.net/orglogos/7919/637549689782674780.jpg,4.5,16,"26 Arroyo Pkwy, Ormond Beach, FL 32174, USA"
160400,"Redland Realty And Auction, LLC",Miami,FL,33186,"13200 SW 128 St., F1",(305) 387-7777,https://redlandrealtyandauction.com,Gold,Key West / Marathon,25.656028,-80.414856,/companies/FL/Miami/33186/160400,https://picturescdn.estatesales.net/orglogos/160400/638845813601508816.jpg,4.5,15,"13200 SW 128th St Unit F1, Miami, FL 33186, USA"
135719,Redland Auction Co.,Homestead,FL,33031,,(305) 401-0747,http://redlandauctionco.com,Basic,Miami / Fort Lauderdale / West Palm Beach,25.518278,-80.51563,,https://picturescdn.estatesales.net/orglogos/135719/636638428608917164.jpg,4.5,15,"13200 SW 128th St Unit F1, Miami, FL 33186, USA"
147980,Trs Estate Sales,Sarasota,FL,34241,5320 Wellfleet Dr. N,(770) 891-9481,http://www.trs-estate-sales.com,Basic,Arcadia,27.224923,-82.254726,,https://picturescdn.estatesales.net/orglogos/147980/637708660188388190.jpg,4.5,8,"5320 Wellfleet Dr N, Sarasota, FL 34241, USA"
151604,Pandora Auctions LLC,Miami,FL,33186,14379 SW 142nd ST,(305) 429-6038,http://www.pandoraauctions.com,Gold,Miami / Fort Lauderdale / West Palm Beach,25.656028,-80.414856,/companies/FL/Miami/33186/151604,https://picturescdn.estatesales.net/orglogos/151604/637999269552553808.jpg,4.5,4,"14379 SW 142nd St, Miami, FL 33186, USA"
146444,Elite Auction Services,Spring Hill,FL,34607,,(352) 942-0633,,Basic,Tampa / St. Petersburg,28.505764,-82.628232,,,4.5,4,"3410 Shoal Line Blvd, Hernando Beach, FL 34607, USA"
142586,Vintage To Modern Estate Sale Inc.,Homestead,FL,33032,,(786) 283-1997,,Basic,Miami / Fort Lauderdale / West Palm Beach,25.523963,-80.37761,,https://picturescdn.estatesales.net/orglogos/142586/637249911118804990.jpg,4.5,2,"9845 E Fern St, Palmetto Bay, FL 33157, USA"
36137,Artistic Antiques Estate Sales and Liquidations,Miami,FL,33181,2150 Sans Souci Blvd. #604,(305) 710-5697,http://www.artisticantiques.net/,Basic,Miami / Fort Lauderdale / West Palm Beach,25.896948,-80.15136,,https://picturescdn.estatesales.net/orglogos/36137/635957466520294217.jpg,4.5,2,"9845 E Fern St, Palmetto Bay, FL 33157, USA"
36302,Perfect Pieces Consignment,Brandon,FL,33511,525 S Kings Ave ,(813) 808-9808,http://perfectpieces.biz,Basic,Tampa / St. Petersburg,27.899471,-82.298257,,//s3.amazonaws.com/pictures.estatesales.net/orglogos/36302/635495926827383310.jpg,4.5,2,"525 S Kings Ave, Brandon, FL 33511, USA"
